,starttime,stoptime,start station id,start station name,end station id,end station name,bikeid,name_localizedValue,usertype
206,2018-05-01 08:13:45,2018-05-01 08:16:19,3187,Warren St,3639,Harborside,26211,$25 Off Annual Membership,Subscriber
207,2018-05-01 08:13:49,2018-05-01 08:17:58,3205,JC Medical Center,3185,City Hall,29294,$25 Off Annual Membership,Subscriber
208,2018-05-01 08:13:55,2018-05-01 08:17:03,3213,Van Vorst Park,3186,Grove St PATH,33554,Annual Membership,Subscriber
209,2018-05-01 08:13:58,2018-05-01 08:15:12,3183,Exchange Place,3184,Paulus Hook,29288,Annual Membership,Subscriber
210,2018-05-01 08:14:02,2018-05-01 08:17:50,3209,Brunswick St,3186,Grove St PATH,26160,Annual Membership,Subscriber
211,2018-05-01 08:14:20,2018-05-01 08:21:38,3210,Pershing Field,3195,Sip Ave,29260,Annual Membership from Citi Bike App,Subscriber
212,2018-05-01 08:14:41,2018-05-01 08:29:52,3281,Leonard Gordon Park,3202,Newport PATH,26182,$25 Off Annual Membership,Subscriber
213,2018-05-01 08:15:02,2018-05-01 08:18:54,3270,Jersey & 6th St,3186,Grove St PATH,26291,Annual Membership,Subscriber
214,2018-05-01 08:15:21,2018-05-01 08:25:26,3213,Van Vorst Park,3206,Hilltop,29249,Annual Membership,Subscriber
215,2018-05-01 08:15:26,2018-05-01 08:19:25,3212,Christ Hospital,3206,Hilltop,29477,Annual Membership,Subscriber
216,2018-05-01 08:15:39,2018-05-01 08:20:43,3187,Warren St,3183,Exchange Place,33659,Annual Membership,Subscriber
217,2018-05-01 08:15:40,2018-05-01 08:21:31,3275,Columbus Drive,3214,Essex Light Rail,26308,Annual Membership,Subscriber
218,2018-05-01 08:15:59,2018-05-01 08:23:34,3279,Dixon Mills,3638,Washington St,26263,Annual Membership,Subscriber
219,2018-05-01 08:16:48,2018-05-01 08:22:06,3267,Morris Canal,3186,Grove St PATH,26235,$25 Off Annual Membership,Subscriber
220,2018-05-01 08:17:07,2018-05-01 08:53:46,3192,Liberty Light Rail,3183,Exchange Place,26257,Annual Membership,Subscriber
221,2018-05-01 08:17:11,2018-05-01 08:21:26,3207,Oakland Ave,3640,Journal Square,29240,Annual Membership,Subscriber
222,2018-05-01 08:17:21,2018-05-01 09:39:31,3183,Exchange Place,3183,Exchange Place,29520,24 Hour,Customer
223,2018-05-01 08:17:37,2018-05-01 08:23:07,3273,Manila & 1st,3183,Exchange Place,29595,Join Citi Bike for $14.95/month,Subscriber
224,2018-05-01 08:18:04,2018-05-01 08:21:07,3270,Jersey & 6th St,3186,Grove St PATH,29512,Annual Membership,Subscriber
225,2018-05-01 08:18:12,2018-05-01 08:22:06,3270,Jersey & 6th St,3186,Grove St PATH,26152,Annual Membership,Subscriber
226,2018-05-01 08:18:24,2018-05-01 08:22:59,3270,Jersey & 6th St,3186,Grove St PATH,26285,Annual Membership,Subscriber
227,2018-05-01 08:19:11,2018-05-01 08:24:37,3639,Harborside,3202,Newport PATH,26303,$25 Off Annual Membership,Subscriber
228,2018-05-01 08:20:06,2018-05-01 08:28:48,3212,Christ Hospital,3273,Manila & 1st,29266,$25 Off Annual Membership,Subscriber
229,2018-05-01 08:20:41,2018-05-01 08:24:11,3267,Morris Canal,3183,Exchange Place,29485,Annual Membership,Subscriber
230,2018-05-01 08:20:50,2018-05-01 08:28:58,3210,Pershing Field,3195,Sip Ave,26286,Annual Membership,Subscriber
231,2018-05-01 08:21:09,2018-05-01 08:26:02,3276,Marin Light Rail,3183,Exchange Place,33623,Join Citi Bike for $14.95/month,Subscriber
232,2018-05-01 08:21:44,2018-05-01 08:32:54,3207,Oakland Ave,3202,Newport PATH,26248,Annual Membership from Citi Bike App,Subscriber
233,2018-05-01 08:22:15,2018-05-01 08:24:13,3211,Newark Ave,3186,Grove St PATH,29623,$25 Off Annual Membership,Subscriber
234,2018-05-01 08:22:21,2018-05-01 08:28:33,3639,Harborside,3202,Newport PATH,26209,Annual Membership,Subscriber
235,2018-05-01 08:22:49,2018-05-01 08:27:12,3267,Morris Canal,3183,Exchange Place,26312,Annual Membership,Subscriber
236,2018-05-01 08:23:14,2018-05-01 08:25:32,3211,Newark Ave,3186,Grove St PATH,33590,Citi Bike Annual Membership,Subscriber
237,2018-05-01 08:23:14,2018-05-01 08:26:59,3213,Van Vorst Park,3186,Grove St PATH,33657,Annual Membership from Citi Bike App,Subscriber
238,2018-05-01 08:23:38,2018-05-01 08:26:48,3275,Columbus Drive,3638,Washington St,29245,Annual Membership,Subscriber
239,2018-05-01 08:24:07,2018-05-01 08:34:11,3195,Sip Ave,3213,Van Vorst Park,33615,Annual Membership,Subscriber
240,2018-05-01 08:24:12,2018-05-01 08:28:36,3267,Morris Canal,3183,Exchange Place,33654,Annual Membership,Subscriber
241,2018-05-01 08:24:21,2018-05-01 08:27:02,3213,Van Vorst Park,3186,Grove St PATH,26151,Annual Membership from Citi Bike App,Subscriber
242,2018-05-01 08:24:21,2018-05-01 08:28:26,3225,Baldwin at Montgomery,3195,Sip Ave,33633,Annual Membership,Subscriber
243,2018-05-01 08:24:46,2018-05-01 08:30:56,3207,Oakland Ave,3195,Sip Ave,33614,Annual Membership,Subscriber
244,2018-05-01 08:24:54,2018-05-01 08:28:32,3279,Dixon Mills,3186,Grove St PATH,26275,Annual Membership,Subscriber
245,2018-05-01 08:25:09,2018-05-01 08:31:35,3281,Leonard Gordon Park,3640,Journal Square,33568,Annual Membership,Subscriber
246,2018-05-01 08:25:35,2018-05-01 08:32:43,3192,Liberty Light Rail,3185,City Hall,29449,Annual Membership,Subscriber
247,2018-05-01 08:25:44,2018-05-01 08:47:02,3281,Leonard Gordon Park,3183,Exchange Place,26186,$25 Off Annual Membership,Subscriber
248,2018-05-01 08:25:59,2018-05-01 08:33:11,3183,Exchange Place,3202,Newport PATH,29595,$25 Off Annual Membership,Subscriber
249,2018-05-01 08:26:26,2018-05-01 08:31:41,3270,Jersey & 6th St,3186,Grove St PATH,29491,$25 Off Annual Membership,Subscriber
250,2018-05-01 08:27:17,2018-05-01 08:35:39,3193,Lincoln Park,3195,Sip Ave,33651,$25 Off Annual Membership,Subscriber
251,2018-05-01 08:27:36,2018-05-01 08:30:55,3205,JC Medical Center,3185,City Hall,26224,Annual Membership,Subscriber
252,2018-05-01 08:27:38,2018-05-01 08:31:22,3273,Manila & 1st,3638,Washington St,26207,$25 Off Annual Membership,Subscriber
253,2018-05-01 08:27:54,2018-05-01 08:32:09,3276,Marin Light Rail,3186,Grove St PATH,33564,Annual Membership,Subscriber
254,2018-05-01 08:28:10,2018-05-01 08:35:22,3183,Exchange Place,3638,Washington St,33623,Annual Membership,Subscriber
255,2018-05-01 08:29:00,2018-05-01 08:33:19,3185,City Hall,3183,Exchange Place,29204,Annual Membership,Subscriber
256,2018-05-01 08:29:08,2018-05-01 08:32:14,3213,Van Vorst Park,3185,City Hall,29622,Annual Membership,Subscriber
257,2018-05-01 08:29:33,2018-05-01 08:35:34,3267,Morris Canal,3183,Exchange Place,33650,Annual Membership from Citi Bike App,Subscriber
258,2018-05-01 08:29:34,2018-05-01 08:32:26,3272,Jersey & 3rd,3186,Grove St PATH,30546,Annual Membership,Subscriber
259,2018-05-01 08:29:41,2018-05-01 08:34:08,3276,Marin Light Rail,3183,Exchange Place,33577,Annual Membership from Citi Bike App,Subscriber
260,2018-05-01 08:29:58,2018-05-01 08:34:27,3272,Jersey & 3rd,3639,Harborside,29541,$25 Off Annual Membership,Subscriber
261,2018-05-01 08:30:44,2018-05-01 08:37:26,3268,Lafayette Park,3213,Van Vorst Park,26191,Annual Membership,Subscriber
262,2018-05-01 08:31:37,2018-05-01 08:40:25,3225,Baldwin at Montgomery,3183,Exchange Place,26280,$25 Off Annual Membership,Subscriber
263,2018-05-01 08:32:18,2018-05-01 08:39:46,3186,Grove St PATH,3214,Essex Light Rail,33576,Annual Membership,Subscriber
264,2018-05-01 08:32:22,2018-05-01 08:45:26,3184,Paulus Hook,3194,McGinley Square,29617,Annual Membership from Citi Bike App,Subscriber
265,2018-05-01 08:32:22,2018-05-01 08:54:53,3196,Riverview Park,3639,Harborside,26223,Annual Membership,Subscriber
266,2018-05-01 08:32:23,2018-05-01 08:49:30,3483,Montgomery St,3184,Paulus Hook,26206,Annual Membership,Subscriber
267,2018-05-01 08:32:28,2018-05-01 08:39:54,3212,Christ Hospital,3640,Journal Square,29493,Annual Membership,Subscriber
268,2018-05-01 08:33:07,2018-05-01 08:42:21,3214,Essex Light Rail,3202,Newport PATH,33646,Annual Membership,Subscriber
269,2018-05-01 08:33:20,2018-05-01 08:35:55,3272,Jersey & 3rd,3273,Manila & 1st,29522,Annual Membership,Subscriber
270,2018-05-01 08:33:23,2018-05-01 08:36:32,3272,Jersey & 3rd,3186,Grove St PATH,29256,Annual Membership,Subscriber
271,2018-05-01 08:33:26,2018-05-01 08:54:47,3272,Jersey & 3rd,3193,Lincoln Park,29435,Annual Membership,Subscriber
272,2018-05-01 08:34:29,2018-05-01 08:43:23,3272,Jersey & 3rd,3199,Newport Pkwy,29521,Annual Membership,Subscriber
273,2018-05-01 08:34:48,2018-05-01 08:58:43,3186,Grove St PATH,3210,Pershing Field,29242,Annual Membership,Subscriber
274,2018-05-01 08:34:58,2018-05-01 08:38:07,3214,Essex Light Rail,3183,Exchange Place,26217,Annual Membership from Citi Bike App,Subscriber
275,2018-05-01 08:35:39,2018-05-01 08:41:38,3195,Sip Ave,3280,Astor Place,33658,Annual Membership,Subscriber
276,2018-05-01 08:35:39,2018-05-01 08:38:30,3681,Grand St,3183,Exchange Place,29201,Annual Membership,Subscriber
277,2018-05-01 08:35:51,2018-05-01 08:37:31,3638,Washington St,3202,Newport PATH,29536,Annual Membership,Subscriber
278,2018-05-01 08:36:20,2018-05-01 08:46:38,3198,Heights Elevator,3210,Pershing Field,33567,Annual Membership,Subscriber
279,2018-05-01 08:36:33,2018-05-01 09:11:18,3186,Grove St PATH,3203,Hamilton Park,33629,Annual Membership,Subscriber
280,2018-05-01 08:36:44,2018-05-01 08:38:16,3184,Paulus Hook,3183,Exchange Place,33593,Annual Membership,Subscriber
281,2018-05-01 08:36:51,2018-05-01 09:03:00,3186,Grove St PATH,3639,Harborside,29446,Annual Membership,Subscriber
282,2018-05-01 08:37:47,2018-05-01 08:47:15,3199,Newport Pkwy,3183,Exchange Place,29251,Annual Membership,Subscriber
283,2018-05-01 08:38:03,2018-05-01 08:42:32,3275,Columbus Drive,3184,Paulus Hook,33660,Annual Membership from Citi Bike App,Subscriber
284,2018-05-01 08:38:03,2018-05-01 08:42:27,3202,Newport PATH,3639,Harborside,29540,Annual Membership,Subscriber
285,2018-05-01 08:38:54,2018-05-01 08:41:18,3272,Jersey & 3rd,3186,Grove St PATH,33653,Annual Membership,Subscriber
286,2018-05-01 08:39:17,2018-05-01 08:45:14,3679,Bergen Ave,3195,Sip Ave,33670,Join Citi Bike for $14.95/month,Subscriber
287,2018-05-01 08:39:53,2018-05-01 08:53:47,3277,Communipaw & Berry Lane,3185,City Hall,33556,Annual Membership,Subscriber
288,2018-05-01 08:40:34,2018-05-01 09:00:49,3195,Sip Ave,3183,Exchange Place,29593,Annual Membership,Subscriber
289,2018-05-01 08:41:02,2018-05-01 09:00:13,3225,Baldwin at Montgomery,3199,Newport Pkwy,26197,Annual Membership,Subscriber
290,2018-05-01 08:41:43,2018-05-01 08:46:34,3214,Essex Light Rail,3183,Exchange Place,33576,Annual Membership,Subscriber
291,2018-05-01 08:41:43,2018-05-01 08:45:38,3203,Hamilton Park,3273,Manila & 1st,26255,Join Citi Bike for $14.95/month,Subscriber
292,2018-05-01 08:41:54,2018-05-01 08:46:42,3187,Warren St,3184,Paulus Hook,29517,Annual Membership,Subscriber
293,2018-05-01 08:42:06,2018-05-01 08:46:49,3194,McGinley Square,3195,Sip Ave,29492,Annual Membership,Subscriber
294,2018-05-01 08:42:08,2018-05-01 08:56:23,3678,Fairmount Ave,3273,Manila & 1st,33597,Annual Membership,Subscriber
295,2018-05-01 08:42:50,2018-05-01 08:46:59,3203,Hamilton Park,3186,Grove St PATH,33659,Annual Membership from Citi Bike App,Subscriber
296,2018-05-01 08:43:07,2018-05-01 08:45:48,3272,Jersey & 3rd,3186,Grove St PATH,29598,Annual Membership from Citi Bike App,Subscriber
297,2018-05-01 08:43:10,2018-05-01 08:48:20,3678,Fairmount Ave,3195,Sip Ave,26243,Annual Membership,Subscriber
298,2018-05-01 08:43:20,2018-05-01 08:46:16,3214,Essex Light Rail,3183,Exchange Place,29546,Annual Membership,Subscriber
299,2018-05-01 08:43:22,2018-05-01 08:49:47,3483,Montgomery St,3186,Grove St PATH,29221,Annual Membership,Subscriber
300,2018-05-01 08:44:09,2018-05-01 08:51:04,3203,Hamilton Park,3199,Newport Pkwy,26203,Annual Membership,Subscriber
301,2018-05-01 08:44:13,2018-05-01 08:46:58,3213,Van Vorst Park,3185,City Hall,26208,Annual Membership from Citi Bike App,Subscriber
302,2018-05-01 08:44:24,2018-05-01 08:53:55,3192,Liberty Light Rail,3183,Exchange Place,26277,Annual Membership,Subscriber
303,2018-05-01 08:44:48,2018-05-01 08:53:10,3276,Marin Light Rail,3183,Exchange Place,29613,Annual Membership,Subscriber
304,2018-05-01 08:45:25,2018-05-01 08:49:52,3203,Hamilton Park,3186,Grove St PATH,26179,Annual Membership,Subscriber
305,2018-05-01 08:45:25,2018-05-01 08:55:20,3203,Hamilton Park,3214,Essex Light Rail,26216,Annual Membership,Subscriber
306,2018-05-01 08:45:27,2018-05-01 08:52:37,3203,Hamilton Park,3638,Washington St,33640,Annual Membership,Subscriber
307,2018-05-01 08:45:57,2018-05-01 08:57:10,3225,Baldwin at Montgomery,3183,Exchange Place,26267,Annual Membership,Subscriber
308,2018-05-01 08:46:10,2018-05-01 08:51:49,3214,Essex Light Rail,3186,Grove St PATH,29662,Annual Membership,Subscriber
309,2018-05-01 08:46:41,2018-05-01 08:52:12,3213,Van Vorst Park,3183,Exchange Place,33638,Annual Membership,Subscriber
310,2018-05-01 08:47:11,2018-05-01 08:53:47,3276,Marin Light Rail,3183,Exchange Place,26431,Annual Membership,Subscriber
311,2018-05-01 08:47:16,2018-05-01 08:54:25,3679,Bergen Ave,3195,Sip Ave,26172,Annual Membership,Subscriber
312,2018-05-01 08:47:24,2018-05-01 09:05:05,3207,Oakland Ave,3183,Exchange Place,26261,Annual Membership,Subscriber
313,2018-05-01 08:47:28,2018-05-01 08:53:03,3275,Columbus Drive,3214,Essex Light Rail,33599,Annual Membership,Subscriber
314,2018-05-01 08:47:58,2018-05-01 08:58:57,3206,Hilltop,3214,Essex Light Rail,33560,$25 Off Annual Membership,Subscriber
315,2018-05-01 08:49:04,2018-05-01 08:56:22,3214,Essex Light Rail,3638,Washington St,33562,Annual Membership,Subscriber
316,2018-05-01 08:49:17,2018-05-01 08:54:26,3214,Essex Light Rail,3183,Exchange Place,33619,Annual Membership from Citi Bike App,Subscriber
317,2018-05-01 08:50:00,2018-05-01 08:58:35,3211,Newark Ave,3214,Essex Light Rail,26300,Annual Membership,Subscriber
318,2018-05-01 08:50:11,2018-05-01 08:53:01,3275,Columbus Drive,3638,Washington St,26236,Annual Membership,Subscriber
319,2018-05-01 08:50:15,2018-05-01 08:54:44,3203,Hamilton Park,3186,Grove St PATH,33589,Annual Membership,Subscriber
320,2018-05-01 08:50:28,2018-05-01 08:55:37,3678,Fairmount Ave,3195,Sip Ave,26272,Annual Membership from Citi Bike App,Subscriber
321,2018-05-01 08:51:10,2018-05-01 08:56:01,3639,Harborside,3202,Newport PATH,29540,Annual Membership from Citi Bike App,Subscriber
322,2018-05-01 08:51:17,2018-05-01 08:54:42,3214,Essex Light Rail,3183,Exchange Place,26170,Annual Membership,Subscriber
323,2018-05-01 08:51:21,2018-05-01 09:06:42,3210,Pershing Field,3199,Newport Pkwy,33567,FREE Bonus Month with Annual Membership,Subscriber
324,2018-05-01 08:52:05,2018-05-01 09:00:46,3276,Marin Light Rail,3183,Exchange Place,32769,Join Citi Bike for $14.95/month,Subscriber
325,2018-05-01 08:52:38,2018-05-01 08:58:20,3203,Hamilton Park,3185,City Hall,33569,Annual Membership,Subscriber
326,2018-05-01 08:52:39,2018-05-01 09:01:09,3186,Grove St PATH,3199,Newport Pkwy,29662,Annual Membership,Subscriber
327,2018-05-01 08:52:43,2018-05-01 08:59:35,3281,Leonard Gordon Park,3640,Journal Square,33625,$25 Off Annual Membership,Subscriber
328,2018-05-01 08:53:20,2018-05-01 08:56:39,3214,Essex Light Rail,3183,Exchange Place,26295,Annual Membership,Subscriber
329,2018-05-01 08:53:30,2018-05-01 08:59:13,3203,Hamilton Park,3186,Grove St PATH,26159,Annual Membership,Subscriber
330,2018-05-01 08:54:25,2018-05-01 08:58:27,3194,McGinley Square,3195,Sip Ave,33663,Join Citi Bike for $14.95/month,Subscriber
331,2018-05-01 08:54:34,2018-05-01 09:02:29,3203,Hamilton Park,3186,Grove St PATH,33595,Annual Membership,Subscriber
332,2018-05-01 08:56:24,2018-05-01 08:57:59,3639,Harborside,3183,Exchange Place,29509,FREE Bonus Month with Annual Membership,Subscriber
333,2018-05-01 08:56:27,2018-05-01 09:09:27,3198,Heights Elevator,3186,Grove St PATH,29205,Annual Membership,Subscriber
334,2018-05-01 08:56:52,2018-05-01 09:01:39,3275,Columbus Drive,3214,Essex Light Rail,26309,Annual Membership from Citi Bike App,Subscriber
335,2018-05-01 08:57:48,2018-05-01 09:06:29,3205,JC Medical Center,3639,Harborside,26256,Annual Membership,Subscriber
336,2018-05-01 08:58:18,2018-05-01 09:11:32,3203,Hamilton Park,3183,Exchange Place,29280,Annual Membership from Citi Bike App,Subscriber
337,2018-05-01 08:58:51,2018-05-01 09:02:59,3203,Hamilton Park,3186,Grove St PATH,29515,$25 Off Annual Membership,Subscriber
338,2018-05-01 08:59:08,2018-05-01 09:06:28,3199,Newport Pkwy,3183,Exchange Place,29521,Annual Membership,Subscriber
339,2018-05-01 08:59:27,2018-05-01 09:02:40,3214,Essex Light Rail,3183,Exchange Place,33560,Annual Membership,Subscriber
340,2018-05-01 08:59:53,2018-05-01 09:06:25,3203,Hamilton Park,3638,Washington St,26287,Annual Membership,Subscriber
341,2018-05-01 09:00:09,2018-05-01 09:02:48,3203,Hamilton Park,3269,Brunswick & 6th,26175,Join Citi Bike for $14.95/month,Subscriber
342,2018-05-01 09:02:23,2018-05-01 09:06:23,3201,Dey St,3640,Journal Square,33620,Join Citi Bike for $14.95/month,Subscriber
343,2018-05-01 09:03:16,2018-05-01 09:05:18,3211,Newark Ave,3186,Grove St PATH,29571,Annual Membership,Subscriber
344,2018-05-01 09:03:28,2018-05-01 09:20:33,3268,Lafayette Park,3275,Columbus Drive,25066,Annual Membership,Subscriber
345,2018-05-01 09:04:06,2018-05-01 09:06:44,3199,Newport Pkwy,3638,Washington St,29308,Annual Membership,Subscriber
346,2018-05-01 09:04:22,2018-05-01 09:08:20,3194,McGinley Square,3195,Sip Ave,33613,Annual Membership,Subscriber
347,2018-05-01 09:05:15,2018-05-01 09:08:39,3199,Newport Pkwy,3638,Washington St,26203,Annual Membership,Subscriber
348,2018-05-01 09:05:49,2018-05-01 09:11:22,3678,Fairmount Ave,3195,Sip Ave,26237,Annual Membership,Subscriber
349,2018-05-01 09:06:14,2018-05-01 09:08:23,3211,Newark Ave,3186,Grove St PATH,26220,Annual Membership,Subscriber
350,2018-05-01 09:08:01,2018-05-01 09:10:23,3272,Jersey & 3rd,3186,Grove St PATH,33653,Annual Membership from Citi Bike App,Subscriber
351,2018-05-01 09:08:10,2018-05-01 09:10:12,3213,Van Vorst Park,3186,Grove St PATH,26191,Annual Membership,Subscriber
352,2018-05-01 09:08:35,2018-05-01 09:11:14,3272,Jersey & 3rd,3186,Grove St PATH,29641,Annual Membership,Subscriber
353,2018-05-01 09:08:49,2018-05-01 09:11:23,3272,Jersey & 3rd,3186,Grove St PATH,29669,Annual Membership,Subscriber
354,2018-05-01 09:09:07,2018-05-01 09:12:11,3268,Lafayette Park,3192,Liberty Light Rail,29490,Annual Membership,Subscriber
355,2018-05-01 09:09:23,2018-05-01 09:13:39,3270,Jersey & 6th St,3187,Warren St,29579,Annual Membership from Citi Bike App,Subscriber
356,2018-05-01 09:10:42,2018-05-01 09:15:46,3203,Hamilton Park,3186,Grove St PATH,29623,Annual Membership - Save 15%,Subscriber
357,2018-05-01 09:11:54,2018-05-01 09:17:49,3184,Paulus Hook,3638,Washington St,33630,Annual Membership,Subscriber
358,2018-05-01 09:13:03,2018-05-01 09:16:53,3194,McGinley Square,3195,Sip Ave,29617,$25 Off Annual Membership,Subscriber
359,2018-05-01 09:13:12,2018-05-01 09:19:17,3203,Hamilton Park,3639,Harborside,33657,Annual Membership,Subscriber
360,2018-05-01 09:13:31,2018-05-01 09:26:43,3203,Hamilton Park,3185,City Hall,33629,Annual Membership,Subscriber
361,2018-05-01 09:13:41,2018-05-01 09:20:04,3211,Newark Ave,3638,Washington St,29544,$25 Off Annual Membership,Subscriber
362,2018-05-01 09:13:58,2018-05-01 09:18:55,3207,Oakland Ave,3195,Sip Ave,29440,Annual Membership,Subscriber
363,2018-05-01 09:14:53,2018-05-01 09:32:48,3276,Marin Light Rail,3195,Sip Ave,33662,$25 Off Annual Membership,Subscriber
364,2018-05-01 09:15:01,2018-05-01 09:19:49,3214,Essex Light Rail,3183,Exchange Place,33599,$25 Off Annual Membership,Subscriber
365,2018-05-01 09:15:12,2018-05-01 09:27:46,3677,Glenwood Ave,3186,Grove St PATH,33666,$25 Off Annual Membership,Subscriber
366,2018-05-01 09:16:10,2018-05-01 09:30:52,3194,McGinley Square,3183,Exchange Place,33610,Annual Membership,Subscriber
367,2018-05-01 09:17:19,2018-05-01 09:25:00,3269,Brunswick & 6th,3213,Van Vorst Park,26175,Annual Membership,Subscriber
368,2018-05-01 09:18:54,2018-05-01 09:25:02,3203,Hamilton Park,3186,Grove St PATH,33621,Annual Membership,Subscriber
369,2018-05-01 09:19:37,2018-05-01 09:23:36,3202,Newport PATH,3639,Harborside,33646,Annual Membership,Subscriber
370,2018-05-01 09:20:41,2018-05-01 09:29:37,3193,Lincoln Park,3195,Sip Ave,29603,Annual Membership,Subscriber
371,2018-05-01 09:21:25,2018-05-01 09:38:23,3210,Pershing Field,3272,Jersey & 3rd,29242,Annual Membership,Subscriber
372,2018-05-01 09:21:29,2018-05-01 09:25:52,3195,Sip Ave,3677,Glenwood Ave,33633,Annual Membership,Subscriber
373,2018-05-01 09:22:08,2018-05-01 09:26:12,3276,Marin Light Rail,3186,Grove St PATH,33602,Annual Membership,Subscriber
374,2018-05-01 09:22:53,2018-05-01 09:42:23,3203,Hamilton Park,3272,Jersey & 3rd,26160,Annual Membership,Subscriber
